INDEX:1000:<ulong>,origin_z:1000:<float>,value:1000:<float>,time:1000:<float>
494,-0.0599999427795,0.000499725341797,100
495,-0.0500001907349,0.000499725341797,100
496,-0.039999961853,0.000499725341797,100
497,-0.0300002098083,0.000499725341797,100
498,-0.0199999809265,0.000499725341797,100
499,-0.0100002288818,0.000499725341797,100
500,0,0.10000000149,101
501,0.00999975204468,0.10000000149,101
502,0.0199999809265,0.10000000149,101
503,0.0299997329712,0.10000000149,101
504,0.039999961853,0.10000000149,101
505,0.0499997138977,0.10000000149,101
506,0.0599999427795,0.10000000149,101
507,0.0699996948242,0.10000000149,101
508,0.0799999237061,0.10000000149,101
509,0.0899996757507,0.10000000149,101
510,0.0999999046326,0.10000000149,101
511,0.109999656677,0.000499725341797,100
512,0.119999885559,0.000499725341797,100
513,0.130000114441,0.000499725341797,100
514,0.139999866486,0.000499725341797,100
515,0.150000095367,0.000499725341797,100
516,0.159999847412,0.000499725341797,100
517,0.170000076294,0.000499725341797,100
518,0.179999828339,0.000499725341797,100
519,0.19000005722,0.000499725341797,100
520,0.199999809265,0.000499725341797,100
521,0.210000038147,0.00199966435321,100
522,0.219999790192,0.00199966435321,100
523,0.230000019073,0.00199966435321,100
524,0.239999771118,0.00199966435321,100
525,0.25,0.00199966435321,100
526,0.259999752045,0.00199966435321,100
527,0.269999980927,0.00199966435321,100
528,0.279999732971,0.00199966435321,100
529,0.289999961853,0.00199966435321,100
530,0.299999713898,0.00199966435321,100
531,0.30999994278,0.00449905404821,100
532,0.319999694824,0.00449905404821,100
533,0.329999923706,0.00449905404821,100
534,0.339999675751,0.00449905404821,100
535,0.349999904633,0.00449905404821,100
536,0.359999656677,0.00449905404821,100
537,0.369999885559,0.00449905404821,100
538,0.380000114441,0.00449905404821,100
539,0.389999866486,0.00449905404821,100
540,0.400000095367,0.00799713190645,100
541,0.409999847412,0.00799713190645,100
542,0.420000076294,0.00799713190645,100
543,0.429999828339,0.00799713190645,100
544,0.44000005722,0.00799713190645,100
545,0.449999809265,0.00799713190645,100
546,0.460000038147,0.00799713190645,100
547,0.469999790192,0.00799713190645,100
548,0.480000019073,0.00799713190645,100
549,0.489999771118,0.00799713190645,100
550,0.5,0.0124923707917,100
551,0.509999752045,0.0124923707917,100
552,0.519999980927,0.0124923707917,100
553,0.529999732971,0.0124923707917,100
554,0.539999961853,0.0124923707917,100
555,0.549999713898,0.0124923707917,100
556,0.55999994278,0.0124923707917,100
557,0.569999694824,0.0124923707917,100
558,0.579999923706,0.0124923707917,100
559,0.589999675751,0.0124923707917,100
560,0.599999904633,0.0124923707917,100
561,0.609999656677,0.0179840084165,100
562,0.619999885559,0.0179840084165,100
563,0.629999637604,0.0179840084165,100
564,0.639999866486,0.0179840084165,100
565,0.650000095367,0.0179840084165,100
566,0.659999847412,0.0179840084165,100
567,0.670000076294,0.0179840084165,100
568,0.679999828339,0.0179840084165,100
569,0.69000005722,0.0179840084165,100
570,0.699999809265,0.0179840084165,100
571,0.710000038147,0.0244697574526,100
572,0.719999790192,0.0244697574526,100
573,0.730000019073,0.0244697574526,100
574,0.739999771118,0.0244697574526,100
575,0.75,0.0244697574526,100
576,0.759999752045,0.0244697574526,100
577,0.769999980927,0.0244697574526,100
578,0.779999732971,0.0244697574526,100
579,0.789999961853,0.0244697574526,100
580,0.799999713898,0.0244697574526,100
581,0.80999994278,0.0319488532841,100
582,0.819999694824,0.0319488532841,100
583,0.829999923706,0.0319488532841,100
584,0.839999675751,0.0319488532841,100
585,0.849999904633,0.0319488532841,100
586,0.859999656677,0.0319488532841,100
587,0.869999885559,0.0319488532841,100
588,0.879999637604,0.0319488532841,100
589,0.889999866486,0.0319488532841,100
590,0.900000095367,0.0404182448983,100
591,0.909999847412,0.0404182448983,100
592,0.920000076294,0.0404182448983,100
593,0.929999828339,0.0404182448983,100
594,0.94000005722,0.0404182448983,100
595,0.949999809265,0.0404182448983,100
596,0.960000038147,0.0404182448983,100
597,0.969999790192,0.0404182448983,100
598,0.980000019073,0.0404182448983,100
599,0.989999771118,0.0404182448983,100
600,1,0.0498756431043,100
601,1.00999975204,0.0498756431043,100
602,1.01999998093,0.0498756431043,100
603,1.02999973297,0.0498756431043,100
604,1.03999996185,0.0498756431043,100
605,1.0499997139,0.0498756431043,100
606,1.05999994278,0.0498756431043,100
607,1.06999969482,0.0498756431043,100
608,1.07999992371,0.0498756431043,100
609,1.08999967575,0.0498756431043,100
610,1.09999990463,0.0498756431043,100
611,1.10999965668,0.0603179931641,100
612,1.11999988556,0.0603179931641,100
613,1.1299996376,0.0603179931641,100
614,1.13999986649,0.0603179931641,100
615,1.15000009537,0.0603179931641,100
616,1.15999984741,0.0603179931641,100
617,1.17000007629,0.0603179931641,100
618,1.17999982834,0.0603179931641,100
619,1.19000005722,0.0603179931641,100
620,1.19999980927,0.0603179931641,100
621,1.21000003815,0.0717430114746,100
622,1.21999979019,0.0717430114746,100
623,1.23000001907,0.0717430114746,100
624,1.23999977112,0.0717430114746,100
625,1.25,0.0717430114746,100
626,1.25999975204,0.0717430114746,100
627,1.26999998093,0.0717430114746,100
628,1.27999973297,0.0717430114746,100
629,1.28999996185,0.0717430114746,100
630,1.2999997139,0.0717430114746,100
631,1.30999994278,0.0841461196542,100
632,1.31999969482,0.0841461196542,100
633,1.32999992371,0.0841461196542,100
634,1.33999967575,0.0841461196542,100
635,1.34999990463,0.0841461196542,100
636,1.35999965668,0.0841461196542,100
637,1.36999988556,0.0841461196542,100
638,1.3799996376,0.0841461196542,100
639,1.38999986649,0.0841461196542,100
640,1.39999961853,0.0841461196542,100
641,1.40999984741,0.0975242629647,100
642,1.42000007629,0.0975242629647,100
643,1.42999982834,0.0975242629647,100
644,1.44000005722,0.0975242629647,100
645,1.44999980927,0.0975242629647,100
646,1.46000003815,0.0975242629647,100
647,1.46999979019,0.0975242629647,100
648,1.48000001907,0.0975242629647,100
649,1.48999977112,0.0975242629647,100
650,1.5,0.0129913333803,99
651,1.50999975204,0.0129913333803,99
652,1.51999998093,0.0129913333803,99
653,1.52999973297,0.0129913333803,99
654,1.53999996185,0.0129913333803,99
655,1.5499997139,0.0129913333803,99
656,1.55999994278,0.0129913333803,99
657,1.56999969482,0.0129913333803,99
658,1.57999992371,0.0129913333803,99
659,1.58999967575,0.0129913333803,99
660,1.59999990463,0.0129913333803,99
661,1.60999965668,0.0284591671079,99
662,1.61999988556,0.0284591671079,99
663,1.6299996376,0.0284591671079,99
664,1.63999986649,0.0284591671079,99
665,1.64999961853,0.0284591671079,99
666,1.65999984741,0.0284591671079,99
667,1.67000007629,0.0284591671079,99
668,1.67999982834,0.0284591671079,99
669,1.69000005722,0.0284591671079,99
670,1.69999980927,0.0284591671079,99
671,1.71000003815,0.0448989868164,99
672,1.71999979019,0.0448989868164,99
673,1.73000001907,0.0448989868164,99
674,1.73999977112,0.0448989868164,99
675,1.75,0.0448989868164,99
676,1.75999975204,0.0448989868164,99
677,1.76999998093,0.0448989868164,99
678,1.77999973297,0.0448989868164,99
679,1.78999996185,0.0448989868164,99
680,1.7999997139,0.0448989868164,99
681,1.80999994278,0.062306214124,99
682,1.81999969482,0.062306214124,99
683,1.82999992371,0.062306214124,99
684,1.83999967575,0.062306214124,99
685,1.84999990463,0.062306214124,99
686,1.85999965668,0.062306214124,99
687,1.86999988556,0.062306214124,99
688,1.8799996376,0.062306214124,99
689,1.88999986649,0.062306214124,99
690,1.89999961853,0.062306214124,99
691,1.90999984741,0.0806747451425,99
692,1.92000007629,0.0806747451425,99
693,1.92999982834,0.0806747451425,99
694,1.94000005722,0.0806747451425,99
695,1.94999980927,0.0806747451425,99
696,1.96000003815,0.0806747451425,99
697,1.96999979019,0.0806747451425,99
698,1.98000001907,0.0806747451425,99
699,1.98999977112,0.0806747451425,99
700,2,0.00199966435321,98
701,2.00999975204,0.00199966435321,98
702,2.01999998093,0.00199966435321,98
703,2.02999973297,0.00199966435321,98
704,2.03999996185,0.00199966435321,98
705,2.0499997139,0.00199966435321,98
706,2.05999994278,0.00199966435321,98
707,2.06999969482,0.00199966435321,98
708,2.07999992371,0.00199966435321,98
709,2.08999967575,0.00199966435321,98
710,2.09999990463,0.00199966435321,98
711,2.10999965668,0.0224746707827,98
712,2.11999988556,0.0224746707827,98
713,2.1299996376,0.0224746707827,98
714,2.13999986649,0.0224746707827,98
715,2.14999961853,0.0224746707827,98
716,2.15999984741,0.0224746707827,98
717,2.17000007629,0.0224746707827,98
718,2.17999982834,0.0224746707827,98
719,2.19000005722,0.0224746707827,98
720,2.19999980927,0.0224746707827,98
721,2.21000003815,0.0439033508301,98
722,2.21999979019,0.0439033508301,98
723,2.23000001907,0.0439033508301,98
724,2.23999977112,0.0439033508301,98
725,2.25,0.0439033508301,98
726,2.25999975204,0.0439033508301,98
727,2.26999998093,0.0439033508301,98
728,2.27999973297,0.0439033508301,98
729,2.28999996185,0.0439033508301,98
730,2.2999997139,0.0439033508301,98
731,2.30999994278,0.0662803649902,98
732,2.31999969482,0.0662803649902,98
733,2.32999992371,0.0662803649902,98
734,2.33999967575,0.0662803649902,98
735,2.34999990463,0.0662803649902,98
736,2.35999965668,0.0662803649902,98
737,2.36999988556,0.0662803649902,98
738,2.3799996376,0.0662803649902,98
739,2.38999986649,0.0662803649902,98
740,2.39999961853,0.0662803649902,98
741,2.40999984741,0.0895988494158,98
742,2.41999959946,0.0895988494158,98
743,2.42999982834,0.0895988494158,98
744,2.44000005722,0.0895988494158,98
745,2.44999980927,0.0895988494158,98
746,2.46000003815,0.0895988494158,98
747,2.46999979019,0.0895988494158,98
748,2.48000001907,0.0895988494158,98
749,2.48999977112,0.0895988494158,98
750,2.5,0.0169853214175,97
751,2.50999975204,0.0169853214175,97
752,2.51999998093,0.0169853214175,97
753,2.52999973297,0.0169853214175,97
754,2.53999996185,0.0169853214175,97
755,2.5499997139,0.0169853214175,97
756,2.55999994278,0.0169853214175,97
757,2.56999969482,0.0169853214175,97
758,2.57999992371,0.0169853214175,97
759,2.58999967575,0.0169853214175,97
760,2.59999990463,0.0169853214175,97
761,2.60999965668,0.0424102805555,97
762,2.61999988556,0.0424102805555,97
763,2.6299996376,0.0424102805555,97
764,2.63999986649,0.0424102805555,97
765,2.64999961853,0.0424102805555,97
766,2.65999984741,0.0424102805555,97
767,2.66999959946,0.0424102805555,97
768,2.67999982834,0.0424102805555,97
769,2.69000005722,0.0424102805555,97
770,2.69999980927,0.0424102805555,97
771,2.71000003815,0.0687637329102,97
772,2.71999979019,0.0687637329102,97
773,2.73000001907,0.0687637329102,97
774,2.73999977112,0.0687637329102,97
775,2.75,0.0687637329102,97
776,2.75999975204,0.0687637329102,97
777,2.76999998093,0.0687637329102,97
778,2.77999973297,0.0687637329102,97
779,2.78999996185,0.0687637329102,97
780,2.7999997139,0.0687637329102,97
781,2.80999994278,0.0960388183594,97
782,2.81999969482,0.0960388183594,97
783,2.82999992371,0.0960388183594,97
784,2.83999967575,0.0960388183594,97
785,2.84999990463,0.0960388183594,97
786,2.85999965668,0.0960388183594,97
787,2.86999988556,0.0960388183594,97
788,2.8799996376,0.0960388183594,97
789,2.88999986649,0.0960388183594,97
790,2.89999961853,0.0960388183594,97
791,2.90999984741,0.0284591671079,96
792,2.91999959946,0.0284591671079,96
793,2.92999982834,0.0284591671079,96
794,2.94000005722,0.0284591671079,96
795,2.94999980927,0.0284591671079,96
796,2.96000003815,0.0284591671079,96
797,2.96999979019,0.0284591671079,96
798,2.98000001907,0.0284591671079,96
799,2.98999977112,0.0284591671079,96
800,3,0.0578331016004,96
801,3.01000022888,0.0578331016004,96
802,3.01999950409,0.0578331016004,96
803,3.02999973297,0.0578331016004,96
804,3.03999996185,0.0578331016004,96
805,3.05000019073,0.0578331016004,96
806,3.05999946594,0.0578331016004,96
807,3.06999969482,0.0578331016004,96
808,3.07999992371,0.0578331016004,96
809,3.09000015259,0.0578331016004,96
810,3.0999994278,0.0578331016004,96
811,3.10999965668,0.0881118774414,96
812,3.11999988556,0.0881118774414,96
813,3.13000011444,0.0881118774414,96
814,3.13999938965,0.0881118774414,96
815,3.14999961853,0.0881118774414,96
816,3.15999984741,0.0881118774414,96
817,3.17000007629,0.0881118774414,96
818,3.1799993515,0.0881118774414,96
819,3.18999958038,0.0881118774414,96
820,3.19999980927,0.0881118774414,96
821,3.21000003815,0.0244697574526,95
822,3.22000026703,0.0244697574526,95
823,3.22999954224,0.0244697574526,95
824,3.23999977112,0.0244697574526,95
825,3.25,0.0244697574526,95
826,3.26000022888,0.0244697574526,95
827,3.26999950409,0.0244697574526,95
828,3.27999973297,0.0244697574526,95
829,3.28999996185,0.0244697574526,95
830,3.30000019073,0.0568382255733,95
831,3.30999946594,0.0568382255733,95
832,3.31999969482,0.0568382255733,95
833,3.32999992371,0.0568382255733,95
834,3.34000015259,0.0568382255733,95
835,3.3499994278,0.0568382255733,95
836,3.35999965668,0.0568382255733,95
837,3.36999988556,0.0568382255733,95
838,3.38000011444,0.0568382255733,95
839,3.38999938965,0.0568382255733,95
840,3.39999961853,0.0568382255733,95
841,3.40999984741,0.0900939926505,95
842,3.42000007629,0.0900939926505,95
843,3.4299993515,0.0900939926505,95
844,3.43999958038,0.0900939926505,95
845,3.44999980927,0.0900939926505,95
846,3.46000003815,0.0900939926505,95
847,3.47000026703,0.0900939926505,95
848,3.47999954224,0.0900939926505,95
849,3.48999977112,0.0900939926505,95
850,3.5,0.030453491956,94
851,3.51000022888,0.030453491956,94
852,3.51999950409,0.030453491956,94
853,3.52999973297,0.030453491956,94
854,3.53999996185,0.030453491956,94
855,3.55000019073,0.030453491956,94
856,3.55999946594,0.030453491956,94
857,3.56999969482,0.030453491956,94
858,3.57999992371,0.030453491956,94
859,3.59000015259,0.030453491956,94
860,3.5999994278,0.030453491956,94
861,3.60999965668,0.0657836943865,94
862,3.61999988556,0.0657836943865,94
863,3.63000011444,0.0657836943865,94
864,3.63999938965,0.0657836943865,94
865,3.64999961853,0.0657836943865,94
866,3.65999984741,0.0657836943865,94
867,3.67000007629,0.0657836943865,94
868,3.6799993515,0.0657836943865,94
869,3.68999958038,0.0657836943865,94
870,3.69999980927,0.0657836943865,94
871,3.71000003815,0.00899581890553,93
872,3.72000026703,0.00899581890553,93
873,3.72999954224,0.00899581890553,93
874,3.73999977112,0.00899581890553,93
875,3.75,0.00899581890553,93
876,3.76000022888,0.00899581890553,93
877,3.76999950409,0.00899581890553,93
878,3.77999973297,0.00899581890553,93
879,3.78999996185,0.00899581890553,93
880,3.80000019073,0.0463920608163,93
881,3.80999946594,0.0463920608163,93
882,3.81999969482,0.0463920608163,93
883,3.82999992371,0.0463920608163,93
884,3.84000015259,0.0463920608163,93
885,3.8499994278,0.0463920608163,93
886,3.85999965668,0.0463920608163,93
887,3.86999988556,0.0463920608163,93
888,3.88000011444,0.0463920608163,93
889,3.88999938965,0.0463920608163,93
890,3.89999961853,0.0463920608163,93
891,3.90999984741,0.0846420302987,93
892,3.92000007629,0.0846420302987,93
893,3.9299993515,0.0846420302987,93
894,3.93999958038,0.0846420302987,93
895,3.94999980927,0.0846420302987,93
896,3.96000003815,0.0846420302987,93
897,3.97000026703,0.0846420302987,93
898,3.97999954224,0.0846420302987,93
899,3.98999977112,0.0846420302987,93
900,4,0.0319488532841,92
901,4.01000022888,0.0319488532841,92
902,4.01999950409,0.0319488532841,92
903,4.02999973297,0.0319488532841,92
904,4.03999996185,0.0319488532841,92
905,4.05000019073,0.0319488532841,92
906,4.05999946594,0.0319488532841,92
907,4.06999969482,0.0319488532841,92
908,4.07999992371,0.0319488532841,92
909,4.09000015259,0.0319488532841,92
910,4.0999994278,0.0319488532841,92
911,4.10999965668,0.0722389221191,92
912,4.11999988556,0.0722389221191,92
913,4.13000011444,0.0722389221191,92
914,4.13999938965,0.0722389221191,92
915,4.14999961853,0.0722389221191,92
916,4.15999984741,0.0722389221191,92
917,4.17000007629,0.0722389221191,92
918,4.1799993515,0.0722389221191,92
919,4.18999958038,0.0722389221191,92
920,4.19999980927,0.0722389221191,92
921,4.21000003815,0.0224746707827,91
922,4.22000026703,0.0224746707827,91
923,4.22999954224,0.0224746707827,91
924,4.23999977112,0.0224746707827,91
925,4.25,0.0224746707827,91
926,4.26000022888,0.0224746707827,91
927,4.26999950409,0.0224746707827,91
928,4.27999973297,0.0224746707827,91
929,4.28999996185,0.0224746707827,91
930,4.30000019073,0.0647903457284,91
931,4.30999946594,0.0647903457284,91
932,4.31999969482,0.0647903457284,91
933,4.32999992371,0.0647903457284,91
934,4.34000015259,0.0647903457284,91
935,4.3499994278,0.0647903457284,91
936,4.35999965668,0.0647903457284,91
937,4.36999988556,0.0647903457284,91
938,4.38000011444,0.0647903457284,91
939,4.38999938965,0.0647903457284,91
940,4.39999961853,0.0647903457284,91
941,4.40999984741,0.0179840084165,90
942,4.42000007629,0.0179840084165,90
943,4.4299993515,0.0179840084165,90
944,4.43999958038,0.0179840084165,90
945,4.44999980927,0.0179840084165,90
946,4.46000003815,0.0179840084165,90
947,4.46999931335,0.0179840084165,90
948,4.47999954224,0.0179840084165,90
949,4.48999977112,0.0179840084165,90
950,4.5,0.062306214124,90
951,4.51000022888,0.062306214124,90
952,4.51999950409,0.062306214124,90
953,4.52999973297,0.062306214124,90
954,4.53999996185,0.062306214124,90
955,4.55000019073,0.062306214124,90
956,4.55999946594,0.062306214124,90
957,4.56999969482,0.062306214124,90
958,4.57999992371,0.062306214124,90
959,4.59000015259,0.062306214124,90
960,4.5999994278,0.062306214124,90
961,4.60999965668,0.0184829719365,89
962,4.61999988556,0.0184829719365,89
963,4.63000011444,0.0184829719365,89
964,4.63999938965,0.0184829719365,89
965,4.64999961853,0.0184829719365,89
966,4.65999984741,0.0184829719365,89
967,4.67000007629,0.0184829719365,89
968,4.6799993515,0.0184829719365,89
969,4.68999958038,0.0184829719365,89
970,4.69999980927,0.0184829719365,89
971,4.71000003815,0.0647903457284,89
972,4.71999931335,0.0647903457284,89
973,4.72999954224,0.0647903457284,89
974,4.73999977112,0.0647903457284,89
975,4.75,0.0647903457284,89
976,4.76000022888,0.0647903457284,89
977,4.76999950409,0.0647903457284,89
978,4.77999973297,0.0647903457284,89
979,4.78999996185,0.0647903457284,89
980,4.80000019073,0.0239715576172,88
981,4.80999946594,0.0239715576172,88
982,4.81999969482,0.0239715576172,88
983,4.82999992371,0.0239715576172,88
984,4.84000015259,0.0239715576172,88
985,4.8499994278,0.0239715576172,88
986,4.85999965668,0.0239715576172,88
987,4.86999988556,0.0239715576172,88
988,4.88000011444,0.0239715576172,88
989,4.88999938965,0.0239715576172,88
990,4.89999961853,0.0239715576172,88
991,4.90999984741,0.0722389221191,88
992,4.92000007629,0.0722389221191,88
993,4.9299993515,0.0722389221191,88
994,4.93999958038,0.0722389221191,88
995,4.94999980927,0.0722389221191,88
996,4.96000003815,0.0722389221191,88
997,4.96999931335,0.0722389221191,88
998,4.97999954224,0.0722389221191,88
999,4.98999977112,0.0722389221191,88

